"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Diphysa Americana","Present",1,"1 - 9.9cm","1632 1","1632","Mexico","FONCET","Restoration","Restoration","3x3",1690,2843,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Platymuscium Dimorphandrum","Present",1,"1 - 9.9cm","1632 2","1632","Mexico","FONCET","Restoration","Restoration","3x3",1691,2844,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alnus Jorullensis","Present",3,"1 - 9.9cm","1624","1624","Mexico","FONCET","Restoration","Restoration","3x3",1692,2845,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lonchocarpus Rugosus","Present",1,"1 - 9.9cm","1624","1624","Mexico","FONCET","Restoration","Restoration","3x3",1693,2846,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Tabebuia Rosea","Present",1,"1 - 9.9cm","1636","1636","Mexico","FONCET","Restoration","Restoration","3x3",1694,2847,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Celtis Laevigata","Present",1,"1 - 9.9cm","1636 - 2","1636 - 2","Mexico","FONCET","Restoration","Restoration","3x3",1695,2848,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Spp","Present",2,"1 - 9.9cm","1639","Roberto Nj1","Mexico","FONCET","Restoration","Restoration","3x3",1696,2849,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Byrsonima Crassifolia","Present",1,"1 - 9.9cm","1903","1903","Mexico","FONCET","Restoration","Restoration","3x3",1697,2850,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Byrsonima Crassifolia","Present",1,"1 - 9.9cm","1903","1903","Mexico","FONCET","Restoration","Restoration","3x3",1698,2851,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Spp","Present",1,"1 - 9.9cm","1639","Roberto Nj2","Mexico","FONCET","Restoration","Restoration","3x3",1699,2852,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Acacia Glomerosa","Present",1,"1 - 9.9cm","1741","1741","Mexico","FONCET","Restoration","Restoration","3x3",1700,2853,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Heliocarpus Appendiculatus","Present",1,"1 - 9.9cm","1741","1741","Mexico","FONCET","Restoration","Restoration","3x3",1701,2854,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Acacia Coulteri","Present",1,"1 - 9.9cm","1908","1908","Mexico","FONCET","Restoration","Restoration","3x3",1702,2855,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Byrsonima Crassifolia","Present",1,"1 - 9.9cm","1908","1908","Mexico","FONCET","Restoration","Restoration","3x3",1703,2856,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"No hay","Present",0,"1 - 9.9cm","1736","1736","Mexico","FONCET","Restoration","Restoration","3x3",1704,2857,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",2,"1 - 9.9cm","1623","1623","Mexico","FONCET","Restoration","Restoration","3x3",1705,2858,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",1,"1 - 9.9cm","1623","1623","Mexico","FONCET","Restoration","Restoration","3x3",1706,2859,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alnus Jorullensis","Present",1,"1 - 9.9cm","1618","1618","Mexico","FONCET","Restoration","Restoration","3x3",1707,2860,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Acacia Glomerosa","Present",1,"1 - 9.9cm","1618","1618","Mexico","FONCET","Restoration","Restoration","3x3",1708,2860,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Chamaedorea elegans","Present",4,"1 - 9.9cm","1685","REBITRI-EC-VCRS-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1709,2868,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5 m","Y0"
"Cafe","Present",1,"1 - 9.9cm","1691","REBITRI-EC-PGC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1710,2869,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"café","Present",1,"1 - 9.9cm","1691","REBITRI-EC-PGC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1711,2870,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"café","Present",1,"1 - 9.9cm","1691","REBITRI-EC-PGC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1712,2871,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"Laurus nobilis","Present",1,"1 - 9.9cm","1655","REBITRI-OP-RPR-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1713,2874,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
NA,NA,0,NA,"S11","P600","Guatemala","Fedecovera","Restoration","Restoration","3x3",1714,2878,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P603","Guatemala","Fedecovera","Restoration","Restoration","3x3",1715,2879,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"Saurauia villosa","Present",3,"1 - 9.9cm","S11","P618","Guatemala","Fedecovera","Restoration","Restoration","3x3",1716,2880,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"Saurauia villosa","naturally_regenerating",4,"1 - 9.9cm","S11","P594","Guatemala","Fedecovera","Restoration","Restoration","3x3",1717,2881,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5*5","Y0"
"Saurauia villosa","naturally_regenerating",2,"1 - 9.9cm","S11","P601","Guatemala","Fedecovera","Restoration","Restoration","3x3",1718,2882,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5*5","Y0"
"Cupresus","naturally_regenerating",1,"1 - 9.9cm","S11","P610","Guatemala","Fedecovera","Restoration","Restoration","3x3",1719,2886,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5*5","Y0"
"Saurauia villosa","naturally_regenerating",4,"1 - 9.9cm","S11","P607","Guatemala","Fedecovera","Restoration","Restoration","3x3",1720,2888,"main","Nested_3x3_within_30x30_2","Permanent","1","0","0","Y0"
"Pinus maximinoi","planted",2,"<10cm planted","S11","P622","Guatemala","Fedecovera","Restoration","Restoration","3x3",1721,2889,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"Pinus maximinoii",NA,NA,NA,"S11","P628","Guatemala","Fedecovera","Restoration","Restoration","3x3",1722,2891,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5*5","Y0"
"Inga vera","planted",1,"<10cm planted","S11","P628","Guatemala","Fedecovera","Restoration","Restoration","3x3",1723,2892,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5*5","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","S11","P620","Guatemala","Fedecovera","Restoration","Restoration","3x3",1724,2893,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P613","Guatemala","Fedecovera","Restoration","Restoration","3x3",1725,2894,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P625","Guatemala","Fedecovera","Restoration","Restoration","3x3",1726,2895,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"Tapirira Guianensis","Present",1,"1 - 9.9cm","1736","1736","Mexico","FONCET","Restoration","Restoration","3x3",1727,2896,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",2,"1 - 9.9cm","1618","1618","Mexico","FONCET","Restoration","Restoration","3x3",1728,2897,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"No hay","Present",0,"1 - 9.9cm","1618","1618","Mexico","FONCET","Restoration","Restoration","3x3",1729,2897,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Annona cherimola","Present",1,"1 - 9.9cm","1905","1905","Mexico","FONCET","Restoration","Restoration","3x3",1730,2898,"main","Nested_3x3_within_30x30_2","Permanent","1","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Dendropanax Sp","Present",1,"1 - 9.9cm","1905","1905 1","Mexico","FONCET","Restoration","Restoration","3x3",1731,2899,"main","Nested_3x3_within_30x30_2","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"No hay","Present",0,"1 - 9.9cm","1902 2","1902 2","Mexico","FONCET","Restoration","Restoration","3x3",1732,2900,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Brosimun Alicastrum","Present",1,"1 - 9.9cm","1902 1","1902","Mexico","FONCET","Restoration","Restoration","3x3",1733,2901,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cotinus Coggyria","Present",1,"1 - 9.9cm","1740","1740","Mexico","FONCET","Restoration","Restoration","3x3",1734,2902,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2","Y0"
"Cotinus Coggyria","Present",1,"1 - 9.9cm","1740","1740","Mexico","FONCET","Restoration","Restoration","3x3",1735,2903,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Comocladia Mollissima","Present",1,"1 - 9.9cm","1416 3","REBISO-ADVC-AC--FONCET 3","Mexico","FONCET","Restoration","Restoration","3x3",1736,2904,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Leucaena Leucocephala","Present",1,"1 - 9.9cm","1416 5","REBISO-ADVC-AC--FONCET 5","Mexico","FONCET","Restoration","Restoration","3x3",1737,2905,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Comocladia Mollissima","Present",1,"1 - 9.9cm","1416 4","REBISO-ADVC-AC--FONCET 4","Mexico","FONCET","Restoration","Restoration","3x3",1738,2906,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Casearia Corymbosa","Present",1,"1 - 9.9cm","1416 2","REBISO-ADVC-AC--FONCET - 2","Mexico","FONCET","Restoration","Restoration","3x3",1739,2907,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ardisia Escallonoides","Present",2,"1 - 9.9cm","1416 1","REBISO-ADVC-AC--FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1740,2908,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2","Y0"
"Gliricidia Sepium","Present",1,"1 - 9.9cm","1416 6","REBISO-ADVC-AC--FONCET 5","Mexico","FONCET","Restoration","Restoration","3x3",1741,2909,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",2,"1 - 9.9cm","1625","Victorino 1","Mexico","FONCET","Restoration","Restoration","3x3",1742,2910,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",2,"1 - 9.9cm","1625","Gregorio 2","Mexico","FONCET","Restoration","Restoration","3x3",1743,2911,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alnus Jorullensis","Present",1,"1 - 9.9cm","1625","Gregorio 2","Mexico","FONCET","Restoration","Restoration","3x3",1744,2911,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Casearia Corymbosa","Present",1,"1 - 9.9cm","1625","Gregorio 2","Mexico","FONCET","Restoration","Restoration","3x3",1745,2911,"main","Nested_3x3_within_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Acacia Coulteri","Present",1,"1 - 9.9cm","1626 1","1626","Mexico","FONCET","Restoration","Restoration","3x3",1746,2912,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Gliricidia Sepium","Present",2,"1 - 9.9cm","1416 9","REBISO-ADVC-AC--FONCET 9","Mexico","FONCET","Restoration","Restoration","3x3",1747,2913,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Perymenium Grande","Present",2,"1 - 9.9cm","1416 8","REBISO-ADVC-AC--FONCET 8","Mexico","FONCET","Restoration","Restoration","3x3",1748,2914,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Gliricidia Sepium","Present",2,"1 - 9.9cm","1416 7","REBISO-ADVC-AC--FONCET 7","Mexico","FONCET","Restoration","Restoration","3x3",1749,2915,"main","Nested_3x3_within_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Pinus maximinoi","Present",1,"1 - 9.9cm","S11","P689","Guatemala","Fedecovera","Restoration","Restoration","3x3",1750,2916,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P688","Guatemala","Fedecovera","Restoration","Restoration","3x3",1751,2917,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3x3m","Y0"
NA,NA,0,NA,"S11","P681","Guatemala","Fedecovera","Restoration","Restoration","3x3",1752,2918,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P687","Guatemala","Fedecovera","Restoration","Restoration","3x3",1753,2919,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3x3m","Y0"
"Pinus oocarpa","Present",2,"1 - 9.9cm","296","296-14","Mexico","FONCET","Restoration","Restoration","3x3",1754,2920,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3 metros por 3 metros","Y0"
"Saurauia villosa","naturally_regenerating",3,"1 - 9.9cm","S11","P682","Guatemala","Fedecovera","Restoration","Restoration","3x3",1755,2921,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3*3","Y0"
"Pinus oocarpa","Present",2,"1 - 9.9cm","296","296-13 ejido Juan Sabines","Mexico","FONCET","Restoration","Restoration","3x3",1756,2926,"main","Nested_3x3_within_30x30_2","Permanent","0","0","De 3 metros por 3 metros","Y0"
"Quercus rugosa","Present",5,"1 - 9.9cm","296","296-11 ejido Juan Sabines","Mexico","FONCET","Restoration","Restoration","3x3",1757,2927,"main","Nested_3x3_within_30x30_2","Permanent","0","0","De 3 metros por 3 metros.","Y0"
"Quercus rugosa",NA,1,NA,"296","296-12 ejido Juan Sabines","Mexico","FONCET","Restoration","Restoration","3x3",1758,2928,"main","Nested_3x3_within_30x30_2","Permanent","0","0","De 3 metros por 3 metros.","Y0"
"Pinus oocarpa","Present",3,"1 - 9.9cm","296","296-15","Mexico","FONCET","Restoration","Restoration","3x3",1759,2929,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3 metros por 3 metros","Y0"
"Palo tejon","naturally_regenerating",2,"1 - 9.9cm","1549","1549","Mexico","CUCOS","Restoration","Restoration","3x3",1760,2930,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Palo tejon","naturally_regenerating",2,"1 - 9.9cm","1537","1537","Mexico","CUCOS","Restoration","Restoration","3x3",1761,2931,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cimarron,","naturally_regenerating",2,"1 - 9.9cm","1534","1534","Mexico","CUCOS","Restoration","Restoration","3x3",1762,2932,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Gps","Y0"
"Guanche","naturally_regenerating",1,"1 - 9.9cm","1530","1530","Mexico","CUCOS","Restoration","Restoration","3x3",1763,2933,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Mulato","naturally_regenerating",1,"1 - 9.9cm","1519","1519","Mexico","CUCOS","Restoration","Restoration","3x3",1764,2938,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de totomoxe","naturally_regenerating",1,"1 - 9.9cm","1517","1517","Mexico","CUCOS","Restoration","Restoration","3x3",1765,2939,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil peludo","naturally_regenerating",3,"1 - 9.9cm","1516","1516","Mexico","CUCOS","Restoration","Restoration","3x3",1766,2940,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Palo tejón","naturally_regenerating",2,"1 - 9.9cm","1535","1535","Mexico","CUCOS","Restoration","Restoration","3x3",1767,2941,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Tepexilote","naturally_regenerating",1,"1 - 9.9cm","1493","1493","Mexico","CUCOS","Restoration","Restoration","3x3",1768,2942,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","naturally_regenerating",2,"1 - 9.9cm","1436","1436","Mexico","CUCOS","Control","Restoration","3x3",1769,2943,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Chinizo","naturally_regenerating",2,"1 - 9.9cm","1440","1440","Mexico","CUCOS","Restoration","Restoration","3x3",1770,2944,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x3","Y0"
"Chamizo","naturally_regenerating",2,"1 - 9.9cm","1470","1470","Mexico","CUCOS","Restoration","Restoration","3x3",1771,2945,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Chamuzl","naturally_regenerating",1,"1 - 9.9cm","1471","1471","Mexico","CUCOS","Restoration","Restoration","3x3",1772,2946,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Chamizo","naturally_regenerating",1,"1 - 9.9cm","1510","1510","Mexico","CUCOS","Restoration","Restoration","3x3",1773,2947,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","naturally_regenerating",2,"1 - 9.9cm","1608","1608","Mexico","CUCOS","Restoration","Restoration","3x3",1774,2948,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Palo tejon","naturally_regenerating",1,"1 - 9.9cm","1608","1608","Mexico","CUCOS","Restoration","Restoration","3x3",1775,2948,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuachepil","naturally_regenerating",1,"1 - 9.9cm","1614","1614","Mexico","CUCOS","Restoration","Restoration","3x3",1776,2949,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Aguacatillo","naturally_regenerating",1,"1 - 9.9cm","1492","1492","Mexico","CUCOS","Restoration","Restoration","3x3",1777,2950,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Coffea arábigo","Present",2,"1 - 9.9cm","1615","1615","Mexico","CUCOS","Restoration","Restoration","3x3",1778,2951,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","naturally_regenerating",1,"1 - 9.9cm","1494","1494","Mexico","CUCOS","Restoration","Restoration","3x3",1779,2952,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","naturally_regenerating",2,"1 - 9.9cm","1503","1503","Mexico","CUCOS","Restoration","Restoration","3x3",1780,2953,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Aguacatillo","naturally_regenerating",1,"1 - 9.9cm","1501","1501","Mexico","CUCOS","Restoration","Restoration","3x3",1781,2954,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","naturally_regenerating",2,"1 - 9.9cm","1515","1515","Mexico","CUCOS","Restoration","Restoration","3x3",1782,2955,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Mamellito","naturally_regenerating",1,"1 - 9.9cm","1518","1518","Mexico","CUCOS","Restoration","Restoration","3x3",1783,2956,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Macuil","naturally_regenerating",1,"1 - 9.9cm","1929","1529","Mexico","CUCOS","Restoration","Restoration","3x3",1784,2957,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cuanche","naturally_regenerating",2,"1 - 9.9cm","1531","1531","Mexico","CUCOS","Restoration","Restoration","3x3",1785,2958,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Palo Tejon","naturally_regenerating",2,"1 - 9.9cm","1532","1532","Mexico","CUCOS","Restoration","Restoration","3x3",1786,2959,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x5","Y0"
"Cimarrón","naturally_regenerating",1,"1 - 9.9cm","1533","1533","Mexico","CUCOS","Restoration","Restoration","3x3",1787,2960,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
NA,NA,0,NA,"S11","P634","Guatemala","Fedecovera","Restoration","Restoration","3x3",1788,2961,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P643","Guatemala","Fedecovera","Restoration","Restoration","3x3",1789,2962,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"Perymenium grande","Present",6,"1 - 9.9cm","S11","P645","Guatemala","Fedecovera","Restoration","Restoration","3x3",1790,2963,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P652","Guatemala","Fedecovera","Restoration","Restoration","3x3",1791,2964,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3x3m","Y0"
"0",NA,0,NA,"S11","P639","Guatemala","Fedecovera","Restoration","Restoration","3x3",1792,2965,"main","Nested_3x3_within_30x30_2","Permanent","2","0","0","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P691","Guatemala","Fedecovera","Restoration","Restoration","3x3",1793,2969,"main","Nested_3x3_within_30x30_2","Permanent","1","1","5*5","Y0"
"Guanche","naturally_regenerating",2,"1 - 9.9cm","1465","1465","Mexico","CUCOS","Restoration","Restoration","3x3",1794,2970,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Coffea arábigo","planted",1,"<10cm planted","1460","1460","Mexico","CUCOS","Restoration","Restoration","3x3",1795,2971,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Camaron","Present",1,"1 - 9.9cm","1458","1458","Mexico","CUCOS","Restoration","Restoration","3x3",1796,2972,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Guanche","naturally_regenerating",1,"1 - 9.9cm","1478","1478","Mexico","CUCOS","Restoration","Restoration","3x3",1797,2973,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Guanche","naturally_regenerating",1,"1 - 9.9cm","1461","1461","Mexico","CUCOS","Restoration","Restoration","3x3",1798,2974,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Guanche","Present",1,"1 - 9.9cm","1459","1459","Mexico","CUCOS","Restoration","Restoration","3x3",1799,2975,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Cedrela odorata","Present",2,"1 - 9.9cm","1713","REBITRI-UPM-VSL-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1800,2976,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m","Y0"
"Hevea sp","Present",1,"1 - 9.9cm","1713","REBITRI-UPM-VSL-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1801,2976,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m","Y0"
"Inga spuria","Present",1,"1 - 9.9cm","1690","REBITRI-EC-PGV-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1802,2977,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m","Y0"
NA,"Present",0,"1 - 9.9cm","1687","REBITRI-EC-ARC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1803,2979,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m","Y0"
"Theobroma cacao","Present",1,"1 - 9.9cm","1539","1539-1","Mexico","UCIRI","Restoration","Restoration","3x3",1804,2980,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron con una separación de 3×3metros","Y0"
"Quercus sp","Present",1,"1 - 9.9cm","1683","REBITRI-EC-ECRB-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1805,2983,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m","Y0"
"Cedrela Lorata","Present",1,"1 - 9.9cm","1678
","REBITRI-OP-URM-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1806,2984,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5","Y0"
"Roble  laurel",NA,NA,NA,"1678","P2 Zapotal","Mexico","FONCET","Restoration","Restoration","3x3",1807,2985,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Si
","Y0"
"Quercus sp","Present",1,"1 - 9.9cm","1687","REBITRI-EC-ARC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1808,2989,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"Inga spuria","Present",1,"1 - 9.9cm","1687","REBITRI-EC-ARC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1809,2989,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"Inga sp","Present",2,"1 - 9.9cm","1687","REBITRI-EC-ARC-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1810,2990,"main","Nested_3x3_within_30x30_2","Permanent","0","0","No","Y0"
"Ardisia sp","Present",1,"1 - 9.9cm","1690","REBITRI-EC-PGV-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1811,2991,"main","Nested_3x3_within_30x30_2","Permanent","0","0","1.5m","Y0"
"Cordia sp","Present",1,"1 - 9.9cm","1678","REBITRI-OP-URM-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1812,2998,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m","Y0"
"Theobroma cacao","Present",1,"1 - 9.9cm","1678","REBITRI-OP-URM-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1813,2999,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m","Y0"
