"main_data.PlantingPattern","Tree_type","Species","size_class","Tree_per_sq_30m","main_data.Enter_a_date","main_data.Country","main_data.Site_ID","main_data.Timeframe","main_data.Plot_ID","main_data.Plot_Type","main_data.Plot_Permanence","main_data.Resampling1","main_data.Resampling2","main_data.X_id","est_pl_dens"
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-255-19",NA,"19","Restoration",NA,NA,NA,190955982,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M42","Restoration",NA,NA,NA,240804931,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","1406",NA,"1406-2","Restoration",NA,NA,NA,238485198,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-255-16",NA,"16","Restoration",NA,NA,NA,190955924,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","1393",NA,"1393-2","Restoration",NA,NA,NA,238473118,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-255-16",NA,"16","Restoration",NA,NA,NA,190955924,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-255-22",NA,"22","Restoration",NA,NA,NA,190956049,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-523-33",NA,"33","Restoration",NA,NA,NA,189663359,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,"Chantilly-523-33",NA,"33","Restoration",NA,NA,NA,189663359,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","296",NA,"296-1","Restoration",NA,NA,NA,234239276,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295_2","Restoration",NA,NA,NA,229302073,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,"Chantilly-51-4",NA,"4","Restoration",NA,NA,NA,190956306,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-51-4",NA,"4","Restoration",NA,NA,NA,190956306,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-523-34",NA,"34","Restoration",NA,NA,NA,189551226,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","1396",NA,"1396-1","Restoration",NA,NA,NA,238179857,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M34","Restoration",NA,NA,NA,240804743,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","1403",NA,"1403-1","Restoration",NA,NA,NA,238185148,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","1281",NA,"1281-2","Restoration",NA,NA,NA,232761648,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-24","Restoration",NA,NA,NA,229327138,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M37","Restoration",NA,NA,NA,240804825,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-255-27",NA,"27","Control",NA,NA,NA,190956190,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-451-44",NA,"44","Restoration",NA,NA,NA,189530391,0
NA,"Present","Thilachium angustifolium",">10cm",2,"2023-04-15","Madagascar","S0088","Y0","S0088CP01","Control",NA,NA,2,232562984,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P12","Restoration",NA,NA,NA,238949187,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,"Chantilly-451-44",NA,"44","Restoration",NA,NA,NA,189530391,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-51-6",NA,"6","Restoration",NA,NA,NA,190956376,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Madagascar","S0020",NA,"S0020CP1","Control",NA,NA,NA,238554014,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-523-34",NA,"34","Restoration",NA,NA,NA,189551226,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,"Mexico","349",NA,"349-2","Restoration",NA,NA,NA,229426516,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"India","273B1P1",NA,"273B1P1","Restoration",NA,NA,NA,225333642,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"India","273B1P1",NA,"273B1P1","Restoration",NA,NA,NA,225333642,0
NA,"planted",NA,"1-9.9cm",0,NA,"India","273B1P1",NA,"273B1P1","Restoration",NA,NA,NA,225333642,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present","Thilachium angustifolium",">10cm",2.66666666666667,"2023-04-15","Madagascar","S0117","Y0","S0117CP01","Control",NA,NA,2,232564062,0
NA,"planted",NA,"<1cm",0,NA,"Madagascar","S0117",NA,"S0117CP01","Control",NA,NA,NA,232564062,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly",NA,"251-49","Restoration",NA,NA,NA,189469011,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present","Prunus avium",">10cm",36,"2022-10-03",NA,"Chantilly-451-40","Y0","41","Control",NA,NA,NA,189529455,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
