"Species","matched_name2","score","data_source_title"
"citrus sinensis","Citrus sinensis",0.988,"Tropicos - Missouri Botanical Garden"
"Citrus sinesis","Citrus sinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus siniensis","Citrus sinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus Sp","Citrus",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus Sp,","Citrus",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus Sp.","Citrus",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus sunensus","Citrus sinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus x aurantiifolia","Citrus aurantiifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Citrus x latifolia","Citrus latifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Citrus x sinensis","Citrus sinensis",0.988,"Tropicos - Missouri Botanical Garden"
"Coccoloba Sp","Coccoloba",0.75,"Tropicos - Missouri Botanical Garden"
"Coccoloba sp","Coccoloba",0.75,"Tropicos - Missouri Botanical Garden"
"Coccoloba sp.","Coccoloba",0.75,"Tropicos - Missouri Botanical Garden"
"Cochlospermum vitafolium","Cochlospermum vitifolium",0.75,"Tropicos - Missouri Botanical Garden"
"Cocos nucifera L","Cocos nucifera",0.988,"Tropicos - Missouri Botanical Garden"
"Coffe arabica","Coffea arabica",0.75,"Tropicos - Missouri Botanical Garden"
"Coffe arabiga","Coffea arabica",NA,"Manual validation"
"coffea","Coffea",0.75,"The International Plant Names Index"
"Coffea  robusta","Coffea robusta",0.988,"Tropicos - Missouri Botanical Garden"
"Coffea 6","Coffea",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea araabica","Coffea arabica",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea mangoroensis ploteres","Coffea mangoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"coffea mangoroensis ploteres","Coffea mangoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"Coffea mangoroensis Portères","Coffea mangoroensis",0.999,"Tropicos - Missouri Botanical Garden"
"Coffea mangoroensis porteres","Coffea mangoroensis",0.999,"Tropicos - Missouri Botanical Garden"
"Coffea mangoroensis Potères","Coffea mangoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"Coffea mangoroensis proteres","Coffea mangoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"coffea mangoroensis ptoleres","Coffea mangoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"Coffea miloti","Coffea millotii",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea milotii","Coffea millotii",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea rabica","Coffea arabica",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea robista","Coffea robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea sp","Coffea",0.75,"Tropicos - Missouri Botanical Garden"
"Coffee arabica","Coffea arabica",0.75,"Tropicos - Missouri Botanical Garden"
"Cojoba  arborea","Cojoba arborea",0.988,"Tropicos - Missouri Botanical Garden"
"Cojoba arbórea","Cojoba arborea",0.988,"Tropicos - Missouri Botanical Garden"
"Cojoba sp.","Cojoba",0.75,"Tropicos - Missouri Botanical Garden"
"Conostegia xalaprnsis","Conostegia xalapensis",0.75,"Tropicos - Missouri Botanical Garden"
"Copania dentata","Cupania dentata",0.75,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora  (Ruiz & pav.) Oken","Cordia alliodora",0.999,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora ( Ruiz & pav.) Oken","Cordia alliodora",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora (Ruiz & pav) Oken","Cordia alliodora",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora (Ruiz & Pav.) Oken","Cordia alliodora",0.999,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora (Ruiz & pav.) Oken","Cordia alliodora",0.999,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora (Ruiz&Pav) Oken","Cordia alliodora",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora (Ruiz&Pav.) Oken","Cordia alliodora",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia Olliodora ( Ruiz & Pav ) Oken","Cordia alliodora",0.75,"Tropicos - Missouri Botanical Garden"
"Cordia Olliodora (Ruiz & Pav ) Oken","Cordia alliodora",0.75,"Tropicos - Missouri Botanical Garden"
"Cordia Olliodora (Ruiz &) Oken","Cordia alliodora",0.75,"Tropicos - Missouri Botanical Garden"
"Cornus ammomum","Cornus amomum",0.75,"Tropicos - Missouri Botanical Garden"
"Corylus americanus","Corylus americana",0.75,"Tropicos - Missouri Botanical Garden"
"Crhysopyllum cainito","Chrysophyllum cainito",0.75,"Tropicos - Missouri Botanical Garden"
"Crisophyllum cainito","Chrysophyllum cainito",0.75,"Tropicos - Missouri Botanical Garden"
"Crisophyllum cainitu","Chrysophyllum cainito",0.75,"Tropicos - Missouri Botanical Garden"
"Croton mubanga","Croton mubango",0.75,"Tropicos - Missouri Botanical Garden"
"Croton sp.","Croton",0.75,"Tropicos - Missouri Botanical Garden"
"Crysophyllum mexicana","Chrysophyllum mexicanum",0.75,"Tropicos - Missouri Botanical Garden"
"Cuercus xajalapensis","Quercus xalapensis",0.75,"Tropicos - Missouri Botanical Garden"
"Cupressus lusitanica var lindleyi","Cupressus lusitanica lindleyi",0.999,"Tropicos - Missouri Botanical Garden"
"Cutrus siensis","Citrus sinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Cutrus sinensis","Citrus sinensis",0.75,"Tropicos - Missouri Botanical Garden"
"D melonoxylon","Dalbergia melanoxylon",NA,NA
"Dacryodes Normandii","Dacryodes normandii",0.988,"Tropicos - Missouri Botanical Garden"
"Dalbergia  calderonii","Dalbergia calderonii",0.988,"Tropicos - Missouri Botanical Garden"
"Dalbergia calderoni","Dalbergia calderonii",0.75,"Tropicos - Missouri Botanical Garden"
"Dalbergia calycina Benth","Dalbergia calycina",0.988,"Tropicos - Missouri Botanical Garden"
"Daubouinia fluggeiformis","Baudouinia fluggeiformis",0.75,"Tropicos - Missouri Botanical Garden"
"Dendropanax Sp","Dendropanax",0.75,"Tropicos - Missouri Botanical Garden"
"Dendropanax Sp.","Dendropanax",0.75,"Tropicos - Missouri Botanical Garden"
"Desmodium barbatium","Desmodium barbatum",0.75,"Tropicos - Missouri Botanical Garden"
"Desmodium sp","Desmodium",0.75,"Tropicos - Missouri Botanical Garden"
"Dialium pachyphylum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Dialium pachypjyllum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Dialium Pachypylium","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Diallum pachiphyllum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Diallum pachyllum","Dialium pachyphyllum",NA,"Manual validation"
"Diallum pachyphyllum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Dialum pachyphyllum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Diosphyros digyna","Diospyros digyna",0.75,"Tropicos - Missouri Botanical Garden"
"Diospiros sp","Diospyros",NA,"Manual validation"
"Diospyros sp.","Diospyros",0.75,"Tropicos - Missouri Botanical Garden"
"Diphysa  americana","Diphysa americana",0.988,"Tropicos - Missouri Botanical Garden"
"Diphysa América","Diphysa americana",0.75,"Tropicos - Missouri Botanical Garden"
"Diphysa america","Diphysa americana",0.75,"Tropicos - Missouri Botanical Garden"
"Diphysa Americana","Diphysa americana",0.988,"Tropicos - Missouri Botanical Garden"
"Diphysa americano","Diphysa americana",0.75,"Tropicos - Missouri Botanical Garden"
"Dorstenia Brasiliensis","Dorstenia brasiliensis",0.988,"The International Plant Names Index"
"Dracaena madagascariensis","Dracaena",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena refexa","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflesca","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflex","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"DRACAENA Reflexa","Dracaena reflexa",0.988,"The International Plant Names Index"
"Dracaena reflexa.","Dracaena",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflexa2","Dracaena",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflexa8","Dracaena",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflexca","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena reflexia","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dracaena sp","Dracaena",0.75,"Tropicos - Missouri Botanical Garden"
"Draceana reflexa","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dracena reflexa","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Drachaena reflexa","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Draecaena reflexa","Dracaena reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Dyphysa americana","Diphysa americana",0.75,"Tropicos - Missouri Botanical Garden"
"Ecalyptus robusta","Eucalyptus robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Endenathrera Pavonina","Adenanthera pavonina",NA,"Manual validation"
"Entada louveli","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Entada louvelii R. Vig","Entada louvelii",0.988,"Tropicos - Missouri Botanical Garden"
"Entada louvelii R. Vig.","Entada louvelii",0.988,"Tropicos - Missouri Botanical Garden"
"Entada Louvelii R. Vig.","Entada louvelii",0.988,"Tropicos - Missouri Botanical Garden"
"Entada Louvelii R. Vigi","Entada louvelii",0.988,"Tropicos - Missouri Botanical Garden"
"Entada louvelli","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Entada louvelli.R.Vig","Entada",0.75,"Tropicos - Missouri Botanical Garden"
"Entada louvellii","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Entada louvellii R. Vig.","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Entada lovelii","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Entandophragma cylendricum","Entandrophragma cylindricum",0.75,"Tropicos - Missouri Botanical Garden"
"Enterolabium cyclocarpum","Enterolobium cyclocarpum",0.75,"Tropicos - Missouri Botanical Garden"
"Enterolobium ciclocarpum","Enterolobium cyclocarpum",0.75,"Tropicos - Missouri Botanical Garden"
"Enterolobium cuclocarpum","Enterolobium cyclocarpum",0.75,"Tropicos - Missouri Botanical Garden"
"Enterolobium Cyclocarpum","Enterolobium cyclocarpum",0.988,"Tropicos - Missouri Botanical Garden"
"Enterolobium Cyclocarpum (Jacq) Griseb","Enterolobium cyclocarpum",0.988,"Tropicos - Missouri Botanical Garden"
"Eribotrya japonica","Eriobotrya japonica",0.75,"Tropicos - Missouri Botanical Garden"
"Eriobptrya Japonica","Eriobotrya japonica",NA,NA
"Eriobptrya japonica","Eriobotrya japonica",0.75,"Tropicos - Missouri Botanical Garden"
"Erobotrya japonica","Eriobotrya japonica",0.75,"Tropicos - Missouri Botanical Garden"
"Eryo otrya","Eriobotrya",NA,"Manual validation"
"Eryobotria japonica","Eriobotrya japonica",0.75,"Tropicos - Missouri Botanical Garden"
"Erythrophleum angolense","Erythrophleum",0.75,"Tropicos - Missouri Botanical Garden"
"Erythrophleum angolensis","Erythrophleum",0.75,"Tropicos - Missouri Botanical Garden"
"Erythroxylum sphaerantum","Erythroxylum sphaeranthum",0.75,"Tropicos - Missouri Botanical Garden"
"Erytrophleum Ivorense","Erythrophleum ivorense",0.75,"Tropicos - Missouri Botanical Garden"
"Erytroxylum sphaerantum","Erythroxylum sphaeranthum",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptsu robusta","Eucalyptus robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus camaladulensis","Eucalyptus camaldulensis",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus robista","Eucalyptus robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus Robusta","Eucalyptus robusta",0.988,"The International Plant Names Index"
"Eucalyptus robusta.","Eucalyptus",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus robustus","Eucalyptus robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptuse robusta","Eucalyptus robusta",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptusl","Eucalyptus",0.5,"Tropicos - Missouri Botanical Garden"
"Eugenia aff cloiselii","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia aff cloiselii ","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia aff cloiselli","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia aff. cloiselli","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia affcloiselli","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia jambolona","Eugenia jambolana",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia off cloiselii","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia off. Cloiselli","Eugenia",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia rhombea","Eugenia rhombea",NA,"Manual validation"
"Eugenie aff cloiselii","Eugenia cloiselii",NA,"Manual validation"
"euphorbia macvaughii","Euphorbia macvaughii",0.988,"Tropicos - Missouri Botanical Garden"
"Evea brasilensis","Evea brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Evea Brasiliensis","Evea brasiliensis",0.988,"Tropicos - Missouri Botanical Garden"
"evea brasiliensis","Evea brasiliensis",0.988,"Tropicos - Missouri Botanical Garden"
"Evea brasillensis","Evea brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Faidherb albida","Faidherbia albida",NA,NA
"Fedegoso","Senna macranthera",NA,NA
"Ficus insípida","Ficus insipida",0.988,"The International Plant Names Index"
"Ficus insipia","Ficus insipida",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus lutea vahl","Ficus lutea",0.999,"Tropicos - Missouri Botanical Garden"
"Ficus lutea ","Ficus",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus megapoda ","Ficus",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus spp","Ficus",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus tilifolia","Ficus tiliifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Fidherbia albida","Faidherbia albida",0.75,"Tropicos - Missouri Botanical Garden"
"Fig","Ficus",NA,NA
"Fouquieria splenden","Fouquieria splendens",0.75,"Tropicos - Missouri Botanical Garden"
"Fucus litea vahl","Fucus",0.75,"Tropicos - Missouri Botanical Garden"
"Fucus lutea","Ficus lutea",0.75,"Tropicos - Missouri Botanical Garden"
"Fucus megapoda","Ficus megapoda",0.75,"Tropicos - Missouri Botanical Garden"
"Fucus polita","Ficus polita",0.75,"Tropicos - Missouri Botanical Garden"
"Fucus reflexa","Ficus reflexa",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertiodendron desemii","Gilbertiodendron",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertiodendron dewemii","Gilbertiodendron",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertodendrio dewevrii","Gilbertiodendron dewevrei",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertodendrion dewevrii","Gilbertiodendron dewevrei",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertodendrion dewivrii","Gilbertiodendron dewevrei",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbetodendrion dewevrii","Gilbertiodendron dewevrei",0.75,"Tropicos - Missouri Botanical Garden"
"Gliricidia Sepium","Gliricidia sepium",0.988,"Tropicos - Missouri Botanical Garden"
"Gliricidia sepium (jacq.) Steud","Gliricidia sepium",0.988,"Tropicos - Missouri Botanical Garden"
"Gnetum gnemon L.","Gnetum gnemon",0.999,"Tropicos - Missouri Botanical Garden"
"Goyavia","Psidium",NA,NA
"Goyavia psidium","Psidium guayava",NA,"Manual validation"
"Grevelia","Grevillea",NA,"Manual validation"
"Grevilia","Grevillea",NA,NA
"Grevilia bancksii","Grevillea banksii",NA,"Manual validation"
"grevillia bancsii","Grevillea banksii",0.75,"Tropicos - Missouri Botanical Garden"
"Grevillia gancsii","Grevillia",0.75,"Tropicos - Missouri Botanical Garden"
"Guachipilin
Diphysa americana","Diphysa americana",NA,NA
"GuachipilinDiphysa americana","Diphysa americana",NA,"Manual validation"
"Guasuma ulmifolia","Guazuma ulmifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Guatemala ulmifolia","Guatemala",0.75,"The International Plant Names Index"
"Guazuma Ulmifolia Lam","Guazuma ulmifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Guazuma ulmifolia Lam","Guazuma ulmifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Guazuma ulmifolia Lam.","Guazuma ulmifolia",0.999,"Tropicos - Missouri Botanical Garden"
"Guibourtia Demeusei","Guibourtia demeusei",0.988,"Tropicos - Missouri Botanical Garden"
"Guibourtia demeuseii","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guibourtia demeuseuii","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guibourtia demeusii","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guibourtia deumeseii","Guibourtia",0.75,"Tropicos - Missouri Botanical Garden"
"Guibourtia deumeuseii","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guibouryia demeusei","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guinourtia demeusei","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Guivourtia demeuseii","Guibourtia demeusei",0.75,"Tropicos - Missouri Botanical Garden"
"Hévéa","Hevea",0.75,"The International Plant Names Index"
"Hévéa Brasiliensis","Hevea brasiliensis",0.988,"The International Plant Names Index"
"Hévéa brasiliensis","Hevea brasiliensis",0.988,"The International Plant Names Index"
"Hévéa brasillensis","Hevea brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harongana madagascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harongana madagascriensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harrungana madagascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"harugana madagascareinsis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harunga madagascarinesis","Haronga madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungan madagascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana  madagascariensis","Harungana madagascariensis",0.988,"Tropicos - Missouri Botanical Garden"
"Harungana  Madagascariensis","Harungana madagascariensis",0.988,"Tropicos - Missouri Botanical Garden"
"Harungana adagascarnesis","Harungana",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madadagascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagacariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagacarinesis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagadcariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascaeinsis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascareinsis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana Madagascareinsis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascarensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascariencis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascarienIs","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascariens","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana Madagascariensis","Harungana madagascariensis",0.988,"Tropicos - Missouri Botanical Garden"
"harungana madagascariensis","Harungana madagascariensis",0.988,"Tropicos - Missouri Botanical Garden"
"Harungana madagascariensiss","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascariesis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascarines","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascarinesis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascariniensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascarnesis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana Madagascarnesis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagascascareinsis","Harungana",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagasciensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagasiensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madagscariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana madascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harungana magascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Harunguna madagascareinsis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Heamatoxylum  campechianum","Haematoxylum campechianum",0.75,"Tropicos - Missouri Botanical Garden"
"Heamatoxylum campechianum","Haematoxylum campechianum",0.75,"Tropicos - Missouri Botanical Garden"
"Hematoxilum campechianum","Haematoxylum campechianum",0.75,"Tropicos - Missouri Botanical Garden"
"Hematoxylum campechianum","Haematoxylum campechianum",0.75,"Tropicos - Missouri Botanical Garden"
"Hevea  brasiliensis","Hevea brasiliensis",0.988,"The International Plant Names Index"
"Hevea brasilensis","Hevea brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Hevea brasiliensi","Hevea brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Hevea Brasiliensis","Hevea brasiliensis",0.988,"The International Plant Names Index"
"HEvea brasiliensis","Hevea brasiliensis",0.988,"The International Plant Names Index"
"Hintsia bijuga","Intsia bijuga",NA,"Manual validation"
"Hipomane","Hippomane",NA,"Manual validation"
"Homalium trichostemon)","Homalium",0.75,"Tropicos - Missouri Botanical Garden"
"Hymenaea courbaril L.","Hymenaea courbaril",0.999,"Tropicos - Missouri Botanical Garden"
"Hynocardia acida","Hymenocardia acida",0.75,"Tropicos - Missouri Botanical Garden"
"Inga  spuria","Inga spuria",0.988,"The International Plant Names Index"
"Inga cuajinicuil","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga Edulis","Inga edulis",0.988,"The International Plant Names Index"
"INGA jinicuil","Inga jinicuil",0.988,"Tropicos - Missouri Botanical Garden"
"Inga paterna","Inga paterno",0.75,"Tropicos - Missouri Botanical Garden"
"Inga Sp","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga sp","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga sp.","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga spp","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga spp.","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Inga verá","Inga vera",0.988,"The International Plant Names Index"
"Instia bujiga","Intsia bijuga",NA,"Manual validation"
"Intia bijuga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intisia bijuga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia  bijuga","Intsia bijuga",0.988,"Tropicos - Missouri Botanical Garden"
"Intsia bijia","Intsia",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bijiga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bijinga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bijuca","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bijug","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia Bijuga","Intsia bijuga",0.988,"Tropicos - Missouri Botanical Garden"
"intsia bijuga","Intsia bijuga",0.988,"Tropicos - Missouri Botanical Garden"
"Intsia bijuga ","Intsia",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bijunga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia binjuga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bujiga","Intsia",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bujoga","Intsia",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia bujuga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsia jubuga","Intsia",0.75,"Tropicos - Missouri Botanical Garden"
"Intsina bijuga","Intsia bijuga",0.75,"Tropicos - Missouri Botanical Garden"
"Intsina bujiga","Intsia bijuga",NA,"Manual validation"
"Intsui bijuga","Intsia bijuga",NA,"Manual validation"
"Ipê amarelo mirim","Tecoma stans",NA,NA
"Iptodeniastrum africanum","Piptadeniastrum africanum",NA,"Manual validation"
"Itsia bujiga","Intsia bijuga",NA,"Manual validation"
"Juan Diego.  Brosimum alicastrum","Brosimum alicastrum",NA,"Manual validation"
"Juglans  regia","Juglans regia",0.988,"Tropicos - Missouri Botanical Garden"
"khaya athotheca","Khaya anthotheca",NA,NA
"Khaya athotheca","Khaya anthotheca",0.75,"Tropicos - Missouri Botanical Garden"
"Khaya athotheca""","Khaya athotheca",NA,NA
"Laecena","Leucaena",NA,"Manual validation"
"Laesena","Leucaena",NA,"Manual validation"
"Lauris nobilis","Laurus nobilis",0.75,"Tropicos - Missouri Botanical Garden"
"Lauros nobiilis","Laurus nobilis",0.75,"Tropicos - Missouri Botanical Garden"
"Leacena","Leucaena",NA,"Manual validation"
"Lecaena","Leucaena",NA,"Manual validation"
"Letchi chinnesis","Litchi chinensis",NA,"Manual validation"
"Leucaena leucosephala","Leucaena leucocephala",0.75,"Tropicos - Missouri Botanical Garden"
"Leucena","Leucaena",NA,"Manual validation"
"Leucena cena","Leucaena",NA,"Manual validation"
"Licthi","Litchi chinensis",NA,"Manual validation"
"Liquidambar Styraciflua","Liquidambar styraciflua",0.988,"The International Plant Names Index"
"litchi","Litchi",0.75,"Tropicos - Missouri Botanical Garden"
"Litchi chineniensis","Litchi chinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Litchi Chinensis","Litchi chinensis",0.988,"Tropicos - Missouri Botanical Garden"
"Litchi chinesis","Litchi chinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Litchi chinnesis","Litchi chinensis",0.75,"Tropicos - Missouri Botanical Garden"
"Litchi Sp","Litchi",0.75,"Tropicos - Missouri Botanical Garden"
"Litchi sp","Litchi",0.75,"Tropicos - Missouri Botanical Garden"
"Litchis","Litchi",NA,"Manual validation"
"Litsea glausescens","Litsea glaucescens",0.75,"Tropicos - Missouri Botanical Garden"
"Lonchocarpus rogosus","Lonchocarpus rugosus",0.75,"Tropicos - Missouri Botanical Garden"
"Lonchocarpus rugusus","Lonchocarpus rugosus",0.75,"Tropicos - Missouri Botanical Garden"
"Luxia capitata","Nuxia capitata",0.75,"Tropicos - Missouri Botanical Garden"
"Luxia Capitata","Nuxia capitata",0.75,"Tropicos - Missouri Botanical Garden"
"Maesipsis eminii","Maesopsis eminii",0.75,"Tropicos - Missouri Botanical Garden"
"Maesopsis Emini","Maesopsis eminii",0.75,"Tropicos - Missouri Botanical Garden"
