"Plot_ID","Site_ID","SiteType","Plot_Type","Country","Organization_Name","Plot_Permanence","Monitoring_Plot_Size","Strata_Number","Timeframe","Date","Resample_Main_Plot","Resample_3x3_Subplot","OtherTime","Start_Time","End_Time","SiteSize","ControlSize","TreesPresent","PlantingPattern","Coordinate_System_Used","NE_Photo","SE_Photo","SW_Photo","NW_Photo","Photos","NE_Photo_Small_Site","SE_Photo_SmallSites","SW_Photo_SmallSites","NW_Photo_SmallSites","main_index","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_submitted_by","Photo_of_AB_Sightline2","Photo_of_AC_Sightline2","Photo_of_AD_Sightline2","Description_of_subpl_ithin_30m_x_30m_plot2","Additional_Photos_Optional3","rootUuid","deprecatedID","Notes17","TinyTrees","Photo_of_AB_Sightline1","Photo_of_AC_Sightline1","Photo_of_AD_Sightline1","Notes21","Notes5","Notes11","Description_of_subpl_ithin_30m_x_30m_plot1","LittleTreesPresent","Notes14","Photos4","Additional_Photos_Optional1","File"
"828.1","828","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-03,"0","2",NA,"11:49:00.000-05:00","13:49:00.000-05:00","Yes",NA,NA,"4m x 4m","UTM","1692247918552.jpg","1692247932007.jpg","1692247953165.jpg","1692247979453.jpg",NA,NA,NA,NA,NA,2161,261133737,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:b5d4ff0e-371a-4020-91dd-c6455d1f54e4","axhiGJQ8JzwkTYcgDTroJu","b5d4ff0e-371a-4020-91dd-c6455d1f54e4","submitted_via_web",2023-08-17 05:05:27,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"ESQUINA NORESTE 486503.  1738322
ESQUINA SURESTE. 486588.  1738300
ESQUINA SUROESTE 486572.  1738308
ESQUINA NOROESTE 486576.  1738331

COORDENADAS DEL CENTRO DEL SITIO
486586.  1738313",NA,NA,NA,"No","UBICACIÓN CENTROIDE SUB-PARCELA
486587.  1738326","1692248633327.jpg",NA,NA
"828.2","828","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-03,"0","2",NA,"15:14:00.000-05:00","14:15:00.000-05:00","Yes",NA,NA,"4m x 4m","UTM","1692249411769.jpg","1692249438255.jpg","1692249463806.jpg","1692249483797.jpg",NA,NA,NA,NA,NA,2162,261138582,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:c9b10d9f-c9ee-4012-962d-b655602b92d0","axhiGJQ8JzwkTYcgDTroJu","c9b10d9f-c9ee-4012-962d-b655602b92d0","submitted_via_web",2023-08-17 05:43:26,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"ESQUINA NORESTE 486663. 1738388
ESQUINA SURESTE. 486645. 1738366
ESQUINA SUROESTE 486623. 1738384
ESQUINA NOROESTE  486639. 1738404

DEBIDO QUE EL TERRENO TIENE PENDIENTES MUY PRONUNCIADAS SE MUEVE EL SITIO

486641. 1738385",NA,NA,NA,"No","COORDENADAS SUB-PARCELA 

486640. 1738350","1692250939060.jpg",NA,NA
"821.3","821","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-04,"0","2",NA,"14:30:00.000-05:00","15:30:00.000-05:00","Yes",NA,NA,"4M x 4M","UTM","1692232768561.jpg","1692232790564.jpg","1692232811425.jpg","1692232843341.jpg",NA,NA,NA,NA,NA,2163,261148933,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:25488c22-3d6a-4da7-8556-867206f6f2e4","axhiGJQ8JzwkTYcgDTroJu","25488c22-3d6a-4da7-8556-867206f6f2e4","submitted_via_web",2023-08-17 06:40:42,"ihillman",NA,NA,NA,"Noroeste 8metros del centro del sitio","1692254312855.jpg",NA,NA,"COORDENADAS SUB-PARCELA
1742368. 485437","No",NA,NA,NA,"ESQUINA NORESTE 1742360. 485446
ESQUINA SURESTE. 1742353. 485455
ESQUINA SUROESTE 1742352. 485427
ESQUINA NOROESTE. 1742375. 485430",NA,NA,NA,"Yes",NA,NA,NA,NA
"821.1","821","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-04,"0","2",NA,"10:58:00.000-05:00","12:58:00.000-05:00","Yes",NA,NA,"4m x 4m","UTM","1692254832264.jpg","1692254853592.jpg","1692254906698.jpg","1692230476715.jpg",NA,NA,NA,NA,NA,2164,261151495,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:da1c64d6-4733-45f1-884b-b3dc3f86d7fb","axhiGJQ8JzwkTYcgDTroJu","da1c64d6-4733-45f1-884b-b3dc3f86d7fb","submitted_via_web",2023-08-17 06:56:21,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Coordenadas UTM 
ESQUINA NORESTE 1742460.  0485416
ESQUINA SURESTE  1742435.  0485415
ESQUINA SUROESTE 1742437. 485388
ESQUINA NOROESTE 1742464. 485387",NA,NA,NA,"No","Sub-parcela Ubicación del centro de(UTM):
485408.  1742455

No se encuentra árboles con esta condición","1692231853586.jpg",NA,NA
"823","823","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-02,"0","2",NA,"13:03:00.000-05:00","14:03:00.000-05:00","Yes",NA,NA,"4M X 4M","UTM","1692234460179.jpg","1692234451282.jpg","1692234473975.jpg","1692234485041.jpg",NA,NA,NA,NA,NA,2165,261153561,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:07338582-80da-4ba6-ba1e-16b14612987b","axhiGJQ8JzwkTYcgDTroJu","07338582-80da-4ba6-ba1e-16b14612987b","submitted_via_web",2023-08-17 07:08:20,"ihillman",NA,NA,NA,"COORDENADAS SUB-PARCELA
486457   1738714","1692256051725.jpg",NA,NA,NA,"No",NA,NA,NA,"ESQUINA NORESTE  486468. 1738714
ESQUINA SURESTE.  486455. 1738691
ESQUINA SUROESTE. 486434. 1738713
ESQUINA NOROESTE. 486456. 1738728

El sitio se movió cayó en un arrollo con pendiente",NA,NA,NA,"Yes",NA,NA,NA,NA
"0","1698","Restoration","Restoration","Mexico","FONCET","Permanent","30x30","Cafetal","Y0",2023-07-25,"0","0",NA,"10:47:00.000-06:00","10:48:00.000-06:00","Yes",NA,NA,"4 × 5","Geográficas","1690303887432.jpg","1690303971826.jpg","1690304076157.jpg","1690304194599.jpg",NA,NA,NA,NA,NA,2166,261392022,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:e3d99ce5-7cfa-4d6b-9521-2e80bc2101a4","axhiGJQ8JzwkTYcgDTroJu","e3d99ce5-7cfa-4d6b-9521-2e80bc2101a4","submitted_via_web",2023-08-17 18:38:20,"ihillman",NA,NA,NA,"Desde la esquina noreste se recorre 3 m hacia la esquina sureste y luego 3 m perpendicular  hacia el lado  opuesto","1690304807415.jpg","6fbf3d8f-3888-43d7-8262-b5900d00103b","uuid:6fbf3d8f-3888-43d7-8262-b5900d00103b","No hay","No",NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA
"1","1686","Restoration","Restoration","Mexico","FONCET","Permanent","30x30","Cafetal","Y0",2023-07-21,"1","0",NA,"12:12:00.000-06:00","12:12:00.000-06:00","Yes",NA,NA,"2× 2","Geográficas","1689963742440.jpg","1689963890862.jpg","1689964273520.jpg","1689964172784.jpg",NA,NA,NA,NA,NA,2167,261400646,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:e345951b-7d3e-41ea-87e1-b3be90d25afe","axhiGJQ8JzwkTYcgDTroJu","e345951b-7d3e-41ea-87e1-b3be90d25afe","submitted_via_web",2023-08-17 19:12:54,"ihillman",NA,NA,NA,"Desde la esquina noreste recorre 3 m hacia la esquina sureste y luego 3 m perpendicular hacia el lado opuesto","1689964643640.jpg","45aeb973-cfb6-48fd-9307-5333c704ba66","uuid:45aeb973-cfb6-48fd-9307-5333c704ba66",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REBITRI- MRCS-FONCET","1696","Restoration","Restoration","Mexico","FONCET","Permanent","30x30","Cafetal","Y0",2023-07-25,"0","0",NA,"13:40:00.000-06:00","13:40:00.000-06:00","Yes",NA,NA,"3 × 4","Geograficas","1690314470904.jpg","1690314676813.jpg","1690314800623.jpg","1690314929040.jpg",NA,NA,NA,NA,NA,2168,261406545,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:00e735a0-681f-43a1-93d0-586355c5fed6","axhiGJQ8JzwkTYcgDTroJu","00e735a0-681f-43a1-93d0-586355c5fed6","submitted_via_web",2023-08-17 19:43:34,"ihillman",NA,NA,NA,"Desde la esquina Noreste recorre 3 m hacia la esquina Sureste y luego 3 m perpendicular  hacia el lado opuesto","1690315363709.jpg","6bf93ffe-478d-4be2-8524-ba939ec83726","uuid:6bf93ffe-478d-4be2-8524-ba939ec83726","Si","No",NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA
"0","1707","Restoration","Restoration","Mexico","FONCET","Permanent","30x30","Cafetal","Y0",2023-07-19,"0","0",NA,"09:19:00.000-06:00","09:20:00.000-06:00","Yes",NA,NA,"2. × 2","Geograficas","1689780546049.jpg","1689780821060.jpg","1689780970300.jpg","1689781097895.jpg",NA,NA,NA,NA,NA,2169,261406731,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:3ce29474-a412-4c73-b371-578c2ac8b028","axhiGJQ8JzwkTYcgDTroJu","3ce29474-a412-4c73-b371-578c2ac8b028","submitted_via_web",2023-08-17 19:44:23,"ihillman",NA,NA,NA,"Desde la esquina noreste recorre 3 mhacia la esquina sureste y luego perpendicular  hacia el lado opuesto","1689782387060.jpg","a7a43133-8467-4cae-b36d-bcb10b2d64dc","uuid:a7a43133-8467-4cae-b36d-bcb10b2d64dc","No hay árboles menores a 9.9 cm","Yes",NA,NA,NA,"Refiere el propietario el nombre de El mirador",NA,NA,NA,NA,NA,NA,NA,NA
"818.2","818","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-02,"0","0",NA,"12:16:00.000-06:00","13:16:00.000-06:00","Yes",NA,NA,"4x4","UTM","1691000252742.jpg","1691000323560.jpg","1691000558073.jpg","1691000753479.jpg",NA,NA,NA,NA,NA,2170,261466142,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:c0761c7d-ac6b-4db2-a338-fd6cdec6d422","axhiGJQ8JzwkTYcgDTroJu","c0761c7d-ac6b-4db2-a338-fd6cdec6d422","submitted_via_web",2023-08-18 03:47:44,"ihillman",NA,NA,NA,"Centroide de subparcela a 2 metros rumbo al suroeste del centro de parcela de 30 x 30","1691001369542.jpg",NA,NA,"Centroide: 15P  0480032, 1743478","No",NA,NA,NA,"NE: 15P   0480043, 1743494
SE: 15P    0480051, 1743473
SO: 15P   0480026, 1743467
NO: 15P   0480014, 1743491",NA,NA,NA,NA,NA,NA,NA,NA
"747","747","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-03,"0","2",NA,"08:40:00.000-06:00","08:40:00.000-06:00","Yes",NA,NA,"4m x 4m","Utm","1688396491409.jpg","1688396999404.jpg","1688397227888.jpg","1688397600990.jpg",NA,NA,NA,NA,NA,2171,261474902,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:e7ad3450-fb16-4b2c-9a62-0d3fa3441509","axhiGJQ8JzwkTYcgDTroJu","e7ad3450-fb16-4b2c-9a62-0d3fa3441509","submitted_via_web",2023-08-18 05:08:38,"ihillman",NA,NA,NA,"3 m rumbo al noreste","1688398209144.jpg",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"832.1","832","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-22,"2","2",NA,"11:13:00.000-06:00","11:13:00.000-06:00","Yes",NA,"No","4×4 m","Utm","1690042774490.jpg","1690043010874.jpg","1690043309443.jpg","1690043460828.jpg",NA,NA,NA,NA,NA,2172,261492506,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:dc3992e6-ee18-4cf6-a2cc-6a88d91976e2","axhiGJQ8JzwkTYcgDTroJu","dc3992e6-ee18-4cf6-a2cc-6a88d91976e2","submitted_via_web",2023-08-18 06:46:53,"ihillman",NA,NA,NA,"Nor esté a 3m","1690043956628.jpg",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"750","750","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-28,"0","2",NA,"07:34:00.000-06:00","07:35:00.000-06:00","Yes",NA,NA,"4×4 m","Utm","1690552125897.jpg","1690552287515.jpg","1690552488421.jpg","1690552607741.jpg",NA,NA,NA,NA,NA,2173,262869064,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cbb73012-23b2-4d9a-9621-09d9bf6b294a","axhiGJQ8JzwkTYcgDTroJu","cbb73012-23b2-4d9a-9621-09d9bf6b294a","submitted_via_web",2023-08-22 21:04:48,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Noreste  0455893. 1767101
Sureste.  0455867.  1767095
Suroeste 0455851.  1767112
Noroeste 0455880.  1767124",NA,NA,NA,"No","Coordenadas sub parcela 
0455853. 1767111
Suroeste a 4 metros del centro del sitio","1692736845369.jpg",NA,NA
"744.1","744","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-28,"2","2",NA,"08:42:00.000-06:00","09:42:00.000-06:00","Yes",NA,"No","4×4 m","Utm","1690556191927.jpg","1690556359709.jpg","1690556587261.jpg","1690556795924.jpg",NA,NA,NA,NA,NA,2174,262869096,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cf863adb-4c21-410e-80ad-f7119c5c6d84","axhiGJQ8JzwkTYcgDTroJu","cf863adb-4c21-410e-80ad-f7119c5c6d84","submitted_via_web",2023-08-22 21:04:59,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Coordenadas subparcelas
456144. 1767347","1692737698668.jpg",NA,NA
"744.2","744","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-28,"0","2",NA,"09:11:00.000-06:00","09:11:00.000-06:00","Yes",NA,NA,"4×4 m","Utm","1690557421770.jpg","1690557547002.jpg","1690557718023.jpg","1690557903597.jpg",NA,NA,NA,NA,NA,2175,262869122,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:419887c3-e86c-4eb7-ad8e-9778edd834d5","axhiGJQ8JzwkTYcgDTroJu","419887c3-e86c-4eb7-ad8e-9778edd834d5","submitted_via_web",2023-08-22 21:05:19,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Noreste 0456208. 1767360
Sureste. 0456187. 1767339
Suroeste 0456172. 1767364
Noroeste 0456196. 1767380",NA,NA,NA,"No","Coordenadas sub parcela
0456177.  1767358
","1692737491643.jpg",NA,NA
"748.3","748","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-28,"2","2",NA,"10:10:00.000-06:00","10:10:00.000-06:00","Yes",NA,"No","4×4 m","Utm
","1690560778248.jpg","1690560989067.jpg","1690561145212.jpg","1690561366536.jpg",NA,NA,NA,NA,NA,2176,262869143,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9af962eb-c94c-4c38-b76e-fac39af629ae","axhiGJQ8JzwkTYcgDTroJu","9af962eb-c94c-4c38-b76e-fac39af629ae","submitted_via_web",2023-08-22 21:05:35,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Noreste 0455569. 1767793
Sureste. 0455562. 1767764
Suroeste 0455535. 1767773
Noroeste 0455549. 1767799

Coordenadas sub parcela
455550. 1767798","1692735353797.jpg",NA,NA
"746","746","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-28,"0","2",NA,"08:07:00.000-06:00","08:09:00.000-06:00","Yes",NA,NA,"4×4 m","Utm","1690553767286.jpg","1690553904920.jpg","1690554044404.jpg","1690554161017.jpg",NA,NA,NA,NA,NA,2177,262869330,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9b3cd725-540a-40d9-8d3c-1b698036c9fb","axhiGJQ8JzwkTYcgDTroJu","9b3cd725-540a-40d9-8d3c-1b698036c9fb","submitted_via_web",2023-08-22 21:06:52,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Noreste 0455858    1767282
Sureste 0455854.    1767253
Suroeste 0455827.  1767258
Noroeste 0455829.  1767286",NA,NA,NA,"No","Coordenadas sub parcela 
455834.    1767259","1692733108972.jpg",NA,NA
"752.1","752","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-23,"2","2",NA,"08:50:00.000-06:00","08:50:00.000-06:00","Yes",NA,"No","4×4 m","Utm","1690121565456.jpg","1690121739266.jpg","1690121935643.jpg","1690122097330.jpg",NA,NA,NA,NA,NA,2178,264784219,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cdb1e3de-c227-41ec-b960-04ff4bdad704","axhiGJQ8JzwkTYcgDTroJu","cdb1e3de-c227-41ec-b960-04ff4bdad704","submitted_via_web",2023-08-29 19:42:13,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Coordenadas de la sub-parcela 
458638.   1768029","1693337850790.jpg",NA,NA
"751.6","751","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-26,"2","2",NA,"09:55:00.000-06:00","11:55:00.000-06:00","Yes",NA,"Yes","4×4 m","Utm","1690387195549.jpg","1690387349059.jpg","1690387569685.jpg","1690387871673.jpg",NA,NA,NA,NA,NA,2179,264806437,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:0828c567-0e7a-4960-8b61-e852d8b379a4","axhiGJQ8JzwkTYcgDTroJu","0828c567-0e7a-4960-8b61-e852d8b379a4","submitted_via_web",2023-08-29 21:10:52,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Coordenadas de la sub parcela 
0458295. 1767865 sur oeste 5 metros",NA,NA,NA,"No",NA,NA,NA,NA
"752.2","752","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-23,"2","2",NA,"09:34:00.000-06:00","10:34:00.000-06:00","Yes",NA,"No","4×4 m","Utm","1690123070642.jpg","1690123398898.jpg","1690123570322.jpg","1690123819960.jpg",NA,NA,NA,NA,NA,2180,264806526,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:1de3bc54-2099-407d-95dd-36651293ca0b","axhiGJQ8JzwkTYcgDTroJu","1de3bc54-2099-407d-95dd-36651293ca0b","submitted_via_web",2023-08-29 21:11:22,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Coordenadas de la sub parcela 
458704.   1768046","1693337973105.jpg",NA,NA
"753.4","753","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-24,"2","2",NA,"09:39:00.000-06:00","10:39:00.000-06:00","Yes",NA,"No","4×4 m","Utm","1690210534316.jpg","1690210739058.jpg","1690210958713.jpg","1690211141737.jpg",NA,NA,NA,NA,NA,2181,264806837,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:6828be54-99cc-434c-ae88-192f2e1b97e6","axhiGJQ8JzwkTYcgDTroJu","6828be54-99cc-434c-ae88-192f2e1b97e6","submitted_via_web",2023-08-29 21:13:00,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Coordenadas subparcelas 
458614  1766646 suroeste 6metros",NA,NA,NA
"751.3","751","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-07-23,"0","2",NA,"10:25:00.000-06:00","11:26:00.000-06:00","Yes",NA,NA,"4×4 m","Utm","1690126336936.jpg","1690126740345.jpg","1690127307057.jpg","1690127565898.jpg",NA,NA,NA,NA,NA,2182,264807184,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:ff79fe77-cfc8-49f2-8b7e-6cbc5234f86c","axhiGJQ8JzwkTYcgDTroJu","ff79fe77-cfc8-49f2-8b7e-6cbc5234f86c","submitted_via_web",2023-08-29 21:14:46,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Coordenadas sub parcela 
458235.   1767762
Noroeste 3 m del centro del sitio","1693337274840.jpg",NA,NA
"816","816.3","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-10,"0","0",NA,"09:17:00.000-06:00","09:17:00.000-06:00","Yes",NA,NA,"4 x 4","Utm","1691681039178.jpg","1691681291405.jpg","1691681589921.jpg","1691681701519.jpg",NA,NA,NA,NA,NA,2183,267077960,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:3e4af7e7-43ad-4181-9428-c9e3cb002ea3","axhiGJQ8JzwkTYcgDTroJu","3e4af7e7-43ad-4181-9428-c9e3cb002ea3","submitted_via_web",2023-09-07 16:59:06,"ihillman",NA,NA,NA,"3 metros al noroeste del centro de la parcela","1691681959037.jpg","c95d2de6-b786-4b36-8674-bf538ff008a3","uuid:c95d2de6-b786-4b36-8674-bf538ff008a3",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816.2","816","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-10,"0","0",NA,"08:08:00.000-06:00","08:08:00.000-06:00","Yes",NA,NA,"4 x 4","Utm","1691677451686.jpg","1691677726644.jpg","1691678006015.jpg","1691678178457.jpg",NA,NA,NA,NA,NA,2184,267078833,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:0fac9902-e1bc-4d3b-bf17-36dafa429c01","axhiGJQ8JzwkTYcgDTroJu","0fac9902-e1bc-4d3b-bf17-36dafa429c01","submitted_via_web",2023-09-07 17:01:09,"ihillman",NA,NA,NA,"5 metros rumbo noreste del centro de la parcela principal","1691678511045.jpg","8488c3bc-9013-43d0-ac5d-fc9aef24eb9b","uuid:8488c3bc-9013-43d0-ac5d-fc9aef24eb9b",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818.1","818","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-02,"0","0",NA,"12:44:00.000-06:00","13:33:00.000-06:00","Yes",NA,NA,"4x4","UTM","1691002396541.jpg","1691002664402.jpg","1691002914390.jpg","1691003135414.jpg",NA,NA,NA,NA,NA,2185,267082151,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:99474495-9520-43d2-b54f-06ee7415683e","axhiGJQ8JzwkTYcgDTroJu","99474495-9520-43d2-b54f-06ee7415683e","submitted_via_web",2023-09-07 17:14:25,"ihillman",NA,NA,NA,"6 metros, rumbo noroeste a partir del centro de parcela de 3 x 3.","1691003415034.jpg",NA,NA,"Centroide: 15P   0480071, 1743482","No",NA,NA,NA,"NE: 15P   0480092, 1743493
SE: 15P   0480089, 1743472
SO: 15P   0480068, 1743460
NO: 15P  0480062, 1743484",NA,NA,NA,NA,NA,NA,NA,NA
"816.1","816","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-10,"0","0",NA,"08:56:00.000-06:00","08:56:00.000-06:00","Yes",NA,NA,"4 x 4","Utm","1691679425638.jpg","1691679572334.jpg","1691679659660.jpg","1691679882685.jpg",NA,NA,NA,NA,NA,2186,267082834,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:63cd187d-efee-4f47-88a3-d5126c7c0e97","axhiGJQ8JzwkTYcgDTroJu","63cd187d-efee-4f47-88a3-d5126c7c0e97","submitted_via_web",2023-09-07 17:16:57,"ihillman",NA,NA,NA,"4 metroa al sur del centro de parcela","1691680147661.jpg","07495b2a-b114-4150-a195-25f2db4a8134","uuid:07495b2a-b114-4150-a195-25f2db4a8134",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","815.2","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-09,"0","0",NA,"14:48:00.000-06:00","15:48:00.000-06:00","Yes",NA,NA,"4 x 4","UTM","1691614813933.jpg","1691615046028.jpg","1691615305871.jpg","1691615652061.jpg",NA,NA,NA,NA,NA,2187,267198802,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:13b0d17f-6731-4a4c-83c0-9a174e056a0d","axhiGJQ8JzwkTYcgDTroJu","13b0d17f-6731-4a4c-83c0-9a174e056a0d","submitted_via_web",2023-09-08 06:54:55,"ihillman",NA,NA,NA,"7 m al noroeste del centro del sitio","1691615950287.jpg","185f6765-23b4-4775-9e2c-d07fa85cff66","uuid:185f6765-23b4-4775-9e2c-d07fa85cff66",NA,"No",NA,NA,NA,"NE: 15P 0482010, 1741505
SE: 15P 0482022, 1741490
SO: 15P 0481980, 1741479
NO: 15P 0481983, 1741504",NA,NA,NA,NA,NA,NA,NA,NA
"815.1","815","Restoration","Restoration","Mexico","AMBIO","Permanent","30x30",NA,"Y0",2023-08-09,"0","0",NA,"14:24:00.000-06:00","15:24:00.000-06:00","Yes",NA,NA,"4 x 4","UTM","1691613003497.jpg","1691613324844.jpg","1691613540101.jpg","1691613711328.jpg",NA,NA,NA,NA,NA,2188,267198991,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:55dfa363-bca7-4c51-882a-e7c92160d2f6","axhiGJQ8JzwkTYcgDTroJu","55dfa363-bca7-4c51-882a-e7c92160d2f6","submitted_via_web",2023-09-08 06:55:49,"ihillman",NA,NA,NA,"12 m del centro de la parcela con rumbo noroeste","1691614008906.jpg",NA,NA,"Centroide: 15P   0481990, 1741577","No",NA,NA,NA,"NE: 15P   0482013, 1741575
SE: 15P   0482011, 1741544
SO: 15P   0481989, 1741553
NO: 15P   0481984, 1741580",NA,NA,NA,NA,NA,NA,NA,NA
