"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Lysiloma Divaricatum","Present",2,">10cm","1907","1907","Mexico","FONCET","Restoration","Restoration","30x30",6078,2683,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ulmus Mexicana","Present",2,">10cm","1626","1626","Mexico","FONCET","Restoration","Restoration","30x30",6079,2684,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cordia Alliodora","Present",6,">10cm","1626","1626","Mexico","FONCET","Restoration","Restoration","30x30",6080,2684,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ulmus Mexicana","Present",1,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6081,2685,"main","Normal_30x30_2","Permanent","1","0","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Spondias Mombin","Present",3,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6082,2685,"main","Normal_30x30_2","Permanent","1","0","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cupania Dentata","Present",1,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6083,2685,"main","Normal_30x30_2","Permanent","1","0","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Acacia Coulteri","Present",1,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6084,2685,"main","Normal_30x30_2","Permanent","1","0","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Spondias Mombin","Present",2,">10cm","1906","1906","Mexico","FONCET","Restoration","Restoration","30x30",6085,2686,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",1,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6086,2687,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alnus Jorullensis","Present",1,">10cm","1629","1629","Mexico","FONCET","Restoration","Restoration","30x30",6087,2687,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Bursera simaruba","Present",2,">10cm","1732","1732","Mexico","FONCET","Restoration","Restoration","30x30",6088,2689,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cedrela odorata","Present",4,">10cm","1732","1732","Mexico","FONCET","Restoration","Restoration","30x30",6089,2689,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cotinus Coggyria","Present",5,">10cm","1732","1732","Mexico","FONCET","Restoration","Restoration","30x30",6090,2689,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cordia Alliodora","Present",5,">10cm","1732","1732","Mexico","FONCET","Restoration","Restoration","30x30",6091,2689,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",10,">10cm","886","886","Mexico","Café Capitan","Restoration","Restoration","30x30",6092,2690,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Inga vera","Present",5,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6093,2691,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Caspirol","Present",1,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6094,2691,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Pino","Present",2,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6095,2692,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Inga vera","Present",5,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6096,2692,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Palo de agua","Present",1,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6097,2692,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Quercus castania nee","Present",3,">10cm","900","900","Mexico","Café Capitan","Restoration","Restoration","30x30",6098,2693,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Inga vera","Present",4,">10cm","900","900","Mexico","Café Capitan","Restoration","Restoration","30x30",6099,2693,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Cupania Dentata","Present",5,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6100,2694,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación 2 m por 2 m","Y0"
"Spondias Mombin","Present",2,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6101,2694,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación 2 m por 2 m","Y0"
"Bursera simaruba","Present",2,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6102,2694,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación 2 m por 2 m","Y0"
"Cedrela odorata","Present",2,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6103,2694,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación 2 m por 2 m","Y0"
"Inga vera","Present",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6104,2695,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Persea americana","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6105,2695,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Inga vera","Present",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6106,2696,"main","Normal_30x30_2","Permanent","0","0","1.5 m por 2 m","Y0"
"Inga vera","Present",8,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6107,2697,"main","Normal_30x30_2","Permanent","0","0","2cm por 1.5cm","Y0"
"Persea americana","Present",1,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6108,2697,"main","Normal_30x30_2","Permanent","0","0","2cm por 1.5cm","Y0"
"Prunus salicifolia","Present",1,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6109,2697,"main","Normal_30x30_2","Permanent","0","0","2cm por 1.5cm","Y0"
"Citrus spp","Present",3,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6110,2697,"main","Normal_30x30_2","Permanent","0","0","2cm por 1.5cm","Y0"
"Inga vera","Present",10,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6111,2698,"main","Normal_30x30_2","Permanent","0","0","2 m por 1.5m","Y0"
"Inga vera","Present",4,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6112,2699,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Liquidambar","Present",3,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6113,2699,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Inga vera","Present",2,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6114,2700,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Dikidambar","Present",3,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6115,2700,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Inga vera
","Present",6,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6116,2701,"main","Normal_30x30_2","Permanent","0","0","2 m por 1.5 m","Y0"
"Inga vera","Present",4,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6117,2702,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"Capulín","Present",1,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6118,2702,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"7 inga vera","Present",8,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6119,2703,"main","Normal_30x30_2","Permanent","0","0","1.5m por 1.5m","Y0"
"Prunus salicifolia","Present",3,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6120,2703,"main","Normal_30x30_2","Permanent","0","0","1.5m por 1.5m","Y0"
"Inga verq","Present",7,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6121,2704,"main","Normal_30x30_2","Permanent","0","0","1mpor 1.5","Y0"
"Prunus salicifolia","Present",2,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6122,2704,"main","Normal_30x30_2","Permanent","0","0","1mpor 1.5","Y0"
"Inga vera 5","Present",5,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6123,2705,"main","Normal_30x30_2","Permanent","0","0","1.5por1.5","Y0"
"Citrus sinensis osbeck","Present",2,">10cm","1277","1277","Mexico","Café Capitan","Restoration","Restoration","30x30",6124,2705,"main","Normal_30x30_2","Permanent","0","0","1.5por1.5","Y0"
"Inga vera","Present",7,">10cm","1267","1267-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6125,2706,"main","Normal_30x30_2","Permanent","0","0","Están se 3*3 las plantas","Y0"
"Inga vera","Present",4,">10cm","1267-2","1267-2","Mexico","AMBIO","Restoration","Restoration","30x30",6126,2707,"main","Normal_30x30_2","Permanent","1","1","Están 2*1.6","Y0"
"Inga vera","Present",5,">10cm","1267","1267-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6127,2708,"main","Normal_30x30_2","Permanent","0","0","2*2","Y0"
"Inga vera","Present",6,">10cm","1267","1267-4","Mexico","Café Capitan","Restoration","Restoration","30x30",6128,2709,"main","Normal_30x30_2","Permanent","0","0","2*2","Y0"
"Inga vera","Present",11,">10cm","1267","1267","Mexico","Café Capitan","Restoration","Restoration","30x30",6129,2710,"main","Normal_30x30_2","Permanent","0","0","Está de 2*2","Y0"
"Inga vera","Present",6,">10cm","906","906","Mexico","Café Capitan","Restoration","Restoration","30x30",6130,2711,"main","Normal_30x30_2","Permanent","0","0","2 m por 2 m","Y0"
"Inga vera","Present",5,">10cm","906","906","Mexico","Café Capitan","Restoration","Restoration","30x30",6131,2712,"main","Normal_30x30_2","Permanent","0","0","2m por 2m","Y0"
"Spondias Mombin","Present",2,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6132,2713,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cupania Dentata","Present",7,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6133,2713,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Bursera simaruba","Present",1,">10cm","1638","1638","Mexico","FONCET","Restoration","Restoration","30x30",6134,2713,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Chalum","Present",6,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6135,2714,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Chalum","Present",9,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6136,2715,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Chalum","Present",11,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6137,2716,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Inga vera","Present",10,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6138,2717,"main","Normal_30x30_2","Permanent","0","0","Las plantas están a una distancia de 2 x 2","Y0"
"Inga vers","Present",1,">10cm","1268","1268-2","Mexico","Café Capitan","Restoration","Restoration","30x30",6139,2718,"main","Normal_30x30_2","Permanent","0","0","2m por 2m","Y0"
"Inga spuria","Present",2,">10cm","1268","1268-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6140,2719,"main","Normal_30x30_2","Permanent","0","0","2m por 2m","Y0"
"Inga vera",NA,NA,NA,"1268","1268-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6141,2719,"main","Normal_30x30_2","Permanent","0","0","2m por 2m","Y0"
"Inga vera","Present",7,">10cm","1268","1268-4","Mexico","Café Capitan","Restoration","Restoration","30x30",6142,2720,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2 x 2","Y0"
"Inga vera","Present",8,">10cm","1268","1268-5","Mexico","Café Capitan","Restoration","Restoration","30x30",6143,2721,"main","Normal_30x30_2","Randomized","0","0","Están sembradas las plantas a una distancia de 2 x 2","Y0"
"Inga vera","Present",10,">10cm","1278","1278","Mexico","Café Capitan","Restoration","Restoration","30x30",6144,2722,"main","Normal_30x30_2","Permanent","0","0","2mm por 1.5","Y0"
"Inga vera","Present",4,">10cm","1278","1278","Mexico","Café Capitan","Restoration","Restoration","30x30",6145,2723,"main","Normal_30x30_2","Permanent","0","0","2m por 1.5m","Y0"
"Inga vera","Present",9,">10cm","1278","1278","Mexico","Café Capitan","Restoration","Restoration","30x30",6146,2724,"main","Normal_30x30_2","Permanent","0","0","2 m por 1.5 m","Y0"
"Prunus salicifolia","Present",1,">10cm","1278","1278","Mexico","Café Capitan","Restoration","Restoration","30x30",6147,2724,"main","Normal_30x30_2","Permanent","0","0","2 m por 1.5 m","Y0"
"Persea americana","Present",1,">10cm","1278","1278","Mexico","Café Capitan","Restoration","Restoration","30x30",6148,2724,"main","Normal_30x30_2","Permanent","0","0","2 m por 1.5 m","Y0"
"No hay",NA,0,NA,"1633","1633","Mexico","FONCET","Restoration","Restoration","30x30",6149,2725,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Inga vera","don_t_know",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6150,2726,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Guachipilin","Present",2,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6151,2726,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Guachipilin","don_t_know",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6152,2727,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Trompillo","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6153,2727,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Inga vera","Present",2,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6154,2727,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Vijao","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6155,2728,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Mango","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6156,2728,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Inga verá","Present",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6157,2728,"main","Normal_30x30_2","Permanent","0","0","2*1","Y0"
"Inga vera","Present",10,">10cm","900","900","Mexico","Café Capitan","Restoration","Restoration","30x30",6158,2729,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Prunus salicifolia","Present",2,">10cm","900","900","Mexico","Café Capitan","Restoration","Restoration","30x30",6159,2729,"main","Normal_30x30_2","Permanent","0","0","1.5m por 2m","Y0"
"Inga vera","Present",12,">10cm","879","879-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6160,2730,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Inga vera","Present",14,">10cm","879","879","Mexico","Café Capitan","Control","Restoration","30x30",6161,2731,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Inga vera","don_t_know",5,">10cm","909","909-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6162,2732,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2x2","Y0"
"Inga vera","Present",7,">10cm","909","909-2","Mexico","Café Capitan","Restoration","Restoration","30x30",6163,2733,"main","Normal_30x30_2","Permanent","0","0","Esta a una distancia de 2 x 2","Y0"
"Inga vera","don_t_know",9,">10cm","909","909-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6164,2734,"main","Normal_30x30_2","Permanent","0","0","Las plantas están a una distancia de 2 x 2","Y0"
"Inga spuria","Present",2,">10cm","909","909-4","Mexico","AMBIO","Restoration","Restoration","30x30",6165,2735,"main","Normal_30x30_2","Permanent","0","0","Las plantas están a una distancia de 2 x 2","Y0"
"Inga vera","Present",7,">10cm","909","909-4","Mexico","AMBIO","Restoration","Restoration","30x30",6166,2735,"main","Normal_30x30_2","Permanent","0","0","Las plantas están a una distancia de 2 x 2","Y0"
"Inga vera","Present",4,">10cm","1268","1268","Mexico","Café Capitan","Restoration","Restoration","30x30",6167,2736,"main","Normal_30x30_2","Randomized","0","0","Están a una distancia de 2 x 2","Y0"
"Inga spuria","Present",4,">10cm","1268","1268","Mexico","Café Capitan","Restoration","Restoration","30x30",6168,2736,"main","Normal_30x30_2","Randomized","0","0","Están a una distancia de 2 x 2","Y0"
"Inga vera","Present",8,">10cm","1268","1268-4","Mexico","Café Capitan","Restoration","Restoration","30x30",6169,2737,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2 x 2","Y0"
"Inga vera","Present",6,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6170,2738,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2*2","Y0"
"Guachipilin","Present",2,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6171,2738,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2*2","Y0"
"Capulín","Present",2,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6172,2738,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2*2","Y0"
"Trompillo","Present",1,">10cm","886","886","Mexico","Café Capitan","Restoration","Restoration","30x30",6173,2739,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Inga vera","Present",11,">10cm","886","886","Mexico","Café Capitan","Restoration","Restoration","30x30",6174,2739,"main","Normal_30x30_2","Permanent","0","0","3*2","Y0"
"Inga vera","Present",5,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6175,2740,"main","Normal_30x30_2","Permanent","0","0","2cm por 1.5cm","Y0"
"Inga vera","Present",5,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6176,2741,"main","Normal_30x30_2","Permanent","0","0","2por 1.5","Y0"
"Prunus salicifolia","Present",2,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6177,2741,"main","Normal_30x30_2","Permanent","0","0","2por 1.5","Y0"
"Cedrela odorata","Present",2,">10cm","1633","1633 2","Mexico","FONCET","Restoration","Restoration","30x30",6178,2742,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Psittacanthus Mayanus","Present",1,">10cm","1633","1633 2","Mexico","FONCET","Restoration","Restoration","30x30",6179,2742,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ceiba Erianthos","Present",1,">10cm","1633","1633 2","Mexico","FONCET","Restoration","Restoration","30x30",6180,2742,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Inga vera","Present",6,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6181,2743,"main","Normal_30x30_2","Permanent","0","0","2por1.5","Y0"
"Ternstroemia sylvatica","Present",1,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6182,2743,"main","Normal_30x30_2","Permanent","0","0","2por1.5","Y0"
"Inga vera","Present",6,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6183,2744,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"Prunus salicifolia","Present",4,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6184,2744,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"Inga vera","Present",7,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6185,2745,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"Prunus salicifolia","Present",8,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6186,2745,"main","Normal_30x30_2","Permanent","0","0","2x1.5","Y0"
"Inga vera","Present",6,">10cm","1268","1268-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6187,2746,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2 x 2","Y0"
"Inga spuria","Present",2,">10cm","1268","1268-3","Mexico","Café Capitan","Restoration","Restoration","30x30",6188,2746,"main","Normal_30x30_2","Permanent","0","0","Están a una distancia de 2 x 2","Y0"
"Inga vera","Present",3,">10cm","906","906-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6189,2747,"main","Normal_30x30_2","Permanent","0","0","Están de 2*2
","Y0"
"Inga vera","Present",5,">10cm","906","906-2","Mexico","Café Capitan","Restoration","Restoration","30x30",6190,2748,"main","Normal_30x30_2","Randomized","0","0","A una distancia de 2 x 2","Y2.5"
"Chalum","Present",7,">10cm","1276","1276","Mexico","Café Capitan","Restoration","Restoration","30x30",6191,2749,"main","Normal_30x30_2","Permanent","0","0","1.5m .15","Y0"
"Chalum","Present",8,">10cm","1276","1276","Mexico","Café Capitan","Restoration","Restoration","30x30",6192,2750,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5cm","Y0"
"Chalum","Present",6,">10cm","1276","Utm","Mexico","Café Capitan","Restoration","Restoration","30x30",6193,2751,"main","Normal_30x30_2","Permanent","0","0","1.5cm por 1.5 cm","Y0"
"Cedrela odorata","Present",4,">10cm","1617","Graciela - F 1 1617","Mexico","FONCET","Restoration","Restoration","30x30",6194,2752,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Aphananthe Monoica","Present",1,">10cm","1617","Graciela - F 1 1617","Mexico","FONCET","Restoration","Restoration","30x30",6195,2752,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ochroma Pyramidale","Present",1,">10cm","1617","Graciela - F 1 1617","Mexico","FONCET","Restoration","Restoration","30x30",6196,2752,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Sideroxylon Palmeri","Present",2,">10cm","1617","Graciela - F2","Mexico","FONCET","Restoration","Restoration","30x30",6197,2753,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",10,">10cm","1617","Graciela - F2","Mexico","FONCET","Restoration","Restoration","30x30",6198,2753,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",5,">10cm","1617","Graciela - F2","Mexico","FONCET","Restoration","Restoration","30x30",6199,2753,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ardisia Escallonoides","Present",1,">10cm","1617","Graciela - F2","Mexico","FONCET","Restoration","Restoration","30x30",6200,2753,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",12,">10cm","1739","Gregorio 1","Mexico","FONCET","Restoration","Restoration","30x30",6201,2754,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",10,">10cm","1739","Gregorio 1","Mexico","FONCET","Restoration","Restoration","30x30",6202,2754,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",5,">10cm","1739","Gregorio 2","Mexico","FONCET","Restoration","Restoration","30x30",6203,2755,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ochroma Pyramidale","Present",1,">10cm","1739","Gregorio 2","Mexico","FONCET","Restoration","Restoration","30x30",6204,2755,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Inga Vera Willd","Present",3,">10cm","1739","Gregorio 2","Mexico","FONCET","Restoration","Restoration","30x30",6205,2755,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"No hay",NA,0,NA,"1627 1","1627","Mexico","FONCET","Restoration","Restoration","30x30",6206,2756,"main","Normal_30x30_2","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ochroma Pyramidale","Present",1,">10cm","1627 2","1627","Mexico","FONCET","Restoration","Restoration","30x30",6207,2757,"main","Normal_30x30_2","Permanent","1","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",12,">10cm","1735","Gustavo G 2","Mexico","FONCET","Restoration","Restoration","30x30",6208,2758,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",6,">10cm","1735","Gustavo G 2","Mexico","FONCET","Restoration","Restoration","30x30",6209,2758,"main","Normal_30x30_2","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",10,">10cm","1735","Gustavo G 1","Mexico","FONCET","Restoration","Restoration","30x30",6210,2759,"main","Normal_30x30_2","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Inga Vera","Present",8,">10cm","1735","Gustavo G 1","Mexico","FONCET","Restoration","Restoration","30x30",6211,2759,"main","Normal_30x30_2","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Zanthoxylum Rhoifolium","Present",1,">10cm","1735","Gustavo G 1","Mexico","FONCET","Restoration","Restoration","30x30",6212,2759,"main","Normal_30x30_2","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Bursera simaruba","Present",1,">10cm","1909","1909","Mexico","FONCET","Restoration","Restoration","30x30",6213,2760,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",1,">10cm","1909","1909","Mexico","FONCET","Restoration","Restoration","30x30",6214,2760,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",1,">10cm","1909","1909","Mexico","FONCET","Restoration","Restoration","30x30",6215,2760,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Tabebuia Rosea","Present",1,">10cm","1909","1909","Mexico","FONCET","Restoration","Restoration","30x30",6216,2760,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Obtusifolia","Present",3,">10cm","1909","1909","Mexico","FONCET","Restoration","Restoration","30x30",6217,2760,"main","Normal_30x30_2","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
