"project_id","project_name","project_country","organization_name","site_id","site_name","site_description","site_history","planting_pattern","soil_condition","restoration_methods","submission_date_of_report","due_date","trees_planted_goal","hecatres_restored_goal","target_survival_rate_of_planted_trees","target_crown_cover_by_year_5","target_survival_rate_of_direct_seeding","expected_total_trees_per_hectares_for_natural_regen","expected_hectares_for_natural_regen","species_to_be_planted","report_author","techncial_narrative","workdays_generated_paid","workdays_generated_unpaid","number_of_planted","seed_species","number_of_seeds_planted_by_weight_and_seed_mix","photos","additional_documents","row_id","seed_species_names","seed_species_count","original_seed_names","new_seed_name"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Trachylobium","40","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Intsia","56","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Trachylobium","40","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Intsia","56","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Trachylobium","40","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Intsia","56","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1862,"S0119","Hill and valley with grasses and some eucalyptus","","","","Agroforestry","2023-04-11 14:17:05","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",22,0,2866,"56:Intsia|40:Trachylobium",96,"","",2161,"Trachylobium","40","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Intsia","1","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1825,"S0082","Steeply sloping valley with grasses, at the river's edge","","","","Agroforestry","2023-04-11 14:27:10","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",3,0,640,"1:Intsia|1:Trachylobium",2,"","",2162,"Trachylobium","1","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Intsia","4","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1864,"S0121","Steep valley with some eucalyptus trees","","","","Agroforestry","2023-04-11 16:30:04","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",9,0,4492,"4:Intsia|3:Trachylobium",7,"","",2164,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Trachylobium","3","Trachylobium","Trachylobium"
105,"Flagship landscape  Madagascar","MG","Conservational International - Madagascar",1869,"S0126","Steep valley with shrubs and grasses","","","","Agroforestry","2023-04-11 17:11:13","2023-04-07 00:00:00",0,0,85,59,70,0,0,"","Maximin ANDRINIAINA","",7,0,5855,"5:Intsia|3:Trachylobium",8,"","",2169,"Intsia","5","Intsia","Intsia"
